ID RA DEC EP MAG EX FIL
KASC_4826170  19:15:47.80 39:57:20.4 2000 12.984 120 FILTER_SLOAN_I " "
KASC_4830095  19:20:25.80 39:57:57.0 2000 13.100 120 FILTER_SLOAN_I " "
KASC_4851832  19:43:51.30 39:57:07.3 2000 12.033 120 FILTER_SLOAN_I " "
KASC_4859338  19:50:08.60 39:54:48.9 2000  9.494 120 FILTER_SLOAN_I " "
KASC_4913049  19:13:59.50 40:05:11.0 2000 10.322 120 FILTER_SLOAN_I " "
KASC_4914234  19:15:44.70 40:02:39.7 2000 11.762 120 FILTER_SLOAN_I " "
KASC_4931390  19:35:38.00 40:03:27.5 2000  9.261 120 FILTER_SLOAN_I " "
KASC_4946445  19:49:19.70 40:03:55.5 2000 12.955 120 FILTER_SLOAN_I " "
KASC_4996676  19:07:53.00 40:10:30.5 2000 12.305 120 FILTER_SLOAN_I " "
KASC_4999260  19:12:04.80 40:07:37.4 2000  9.333 120 FILTER_SLOAN_I " "
KASC_5000089  19:13:17.70 40:07:19.3 2000 12.018 120 FILTER_SLOAN_I " "
KASC_5002732  19:16:56.40 40:08:31.7 2000 13.210 120 FILTER_SLOAN_I " "
KASC_5021689  19:38:52.70 40:09:13.6 2000  9.426 120 FILTER_SLOAN_I " "
KASC_5040851  19:54:47.80 40:10:13.8 2000 12.668 120 FILTER_SLOAN_I " "
KASC_5105190  19:33:56.60 40:16:24.3 2000 13.200 120 FILTER_SLOAN_I " "
KASC_5107886  19:36:47.50 40:16:09.5 2000 12.698 120 FILTER_SLOAN_I " "
KASC_5119742  19:47:13.60 40:14:35.3 2000 12.174 120 FILTER_SLOAN_I " "
KASC_5123145  19:50:31.60 40:15:47.7 2000 11.930 120 FILTER_SLOAN_I " "
KASC_5123659  19:50:58.00 40:16:19.5 2000 11.255 120 FILTER_SLOAN_I " "
KASC_5129882  19:56:16.20 40:13:36.6 2000 13.040 120 FILTER_SLOAN_I " "
KASC_5176520  19:14:27.90 40:22:32.5 2000 13.036 120 FILTER_SLOAN_I " "
KASC_5179609  19:18:26.70 40:20:09.0 2000 12.776 120 FILTER_SLOAN_I " "
